Water Pump ID,Distance to Nearest Town,Population Served,Installation Year,Water Pump Age,GPS Coordinates,Functioning Status,Water Source Type_['Borehole'],Water Source Type_['Lake'],Water Source Type_['River'],Water Source Type_['Well'],Water Quality_['Clean'],Water Quality_['Contaminated'],Funder_['Oxfam'],Funder_['Red Cross'],Funder_['UNICEF'],Funder_['USAID'],Funder_['World Bank'],Payment Type_['Free'],Payment Type_['Pay per use'],Pump Type_['Hand Pump'],Pump Type_['Motorized Pump'],Pump Type_['Solar Pump']
3731,1.3271403637541501,0.7354814577914799,1.6726196598556555,-1.6726196598556504,"(-18.178851545980354, 24.82710917690807)",0,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False
3732,-1.2835309693364865,-0.7375073628558495,-1.7314428589749495,1.7314428589749549,"(-22.42515514454635, 22.98512759208538)",1,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False
4286,-0.9209377286294537,1.1037286629533123,-0.5967553526980812,0.5967553526980864,"(-17.864158660627368, 19.265625491429468)",0,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False
3733,1.2546217156127437,-0.0010129525321847855,-1.504505357719576,1.504505357719581,"(-21.837708180403578, 28.814987528902805)",0,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False
3734,-1.4285682656192997,0.7354814577914799,0.7648696548341609,-0.7648696548341556,"(-23.535553112509564, 25.739777546882372)",0,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False
3735,0.8195098267643042,1.1037286629533123,1.2187446573449083,-1.218744657344903,"(-21.36086285690428, 28.67284423400301)",1,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False
3737,0.021804697208831835,-0.0010129525321847855,0.08405715106803985,-0.0840571510680346,"(-21.632826957862108, 22.12404513467042)",0,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False
3738,0.8920284749057108,-0.7375073628558495,0.5379321535787872,-0.537932153578782,"(-23.55998782450351, 19.208437555455884)",0,False,True,False,False,False,True,False,False,False,False,True,True,False,True,False,False
3739,-0.7033817842052339,1.1037286629533123,-0.710224103325768,0.7102241033257732,"(-20.446024251032267, 22.34382290319908)",0,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
3740,-1.8636801544677393,-0.7375073628558495,-0.5967553526980812,0.5967553526980864,"(-17.771214110672897, 23.364363223355834)",0,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False
3741,0.8920284749057108,-0.3692601576940171,0.8783384054618477,-0.8783384054618425,"(-22.327883298972928, 28.388622847636924)",1,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
3742,-0.12323259907398132,-0.0010129525321847855,-0.25634910081502066,0.25634910081502593,"(-17.832448761495634, 22.559303457366326)",1,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False
3743,0.4569165860572713,0.36723425262964754,-1.6179741083472627,1.617974108347268,"(-18.02479708289542, 25.817424688269647)",1,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False
3744,0.166841993491645,-0.3692601576940171,-0.029411599559647,0.029411599559652238,"(-20.497278925458108, 21.939425431681713)",0,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False,False
3745,1.182103067471337,-0.7375073628558495,-1.6179741083472627,1.617974108347268,"(-23.356988024707597, 26.991612188901314)",1,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False
3747,0.166841993491645,-1.1057545680176817,-1.6179741083472627,1.617974108347268,"(-21.969030479477077, 22.535468377345687)",0,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False
3748,1.3271403637541501,-1.1057545680176817,-0.8236928539534549,0.8236928539534601,"(-23.06180838926561, 19.599912597912834)",0,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False
3749,0.5294352341986779,-1.1057545680176817,0.651400904206474,-0.6514009042064688,"(-22.98353714328903, 23.225514413741433)",0,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False
3750,0.8195098267643042,0.7354814577914799,0.19752590169572667,-0.19752590169572143,"(-23.2327284240994, 23.539864891171668)",0,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False
3751,-0.6308631360638274,-1.8422489783413465,-0.5967553526980812,0.5967553526980864,"(-23.1229265504032, 25.64753684397153)",0,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False
3752,0.166841993491645,-0.0010129525321847855,-1.3910366070918891,1.3910366070918943,"(-23.606973985474628, 27.23640491215764)",1,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False
3753,1.1095844193299305,-0.0010129525321847855,-0.25634910081502066,0.25634910081502593,"(-19.43735325433613, 20.83788673543949)",0,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False
3754,0.23936064163305157,-0.3692601576940171,1.3322134079725951,-1.3322134079725898,"(-20.62983286692782, 20.625603641164847)",1,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False
3755,1.2546217156127437,1.4719758681151445,-1.0506303552088285,1.0506303552088339,"(-20.901756232958782, 22.30696029075162)",1,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False
3756,1.6172149563197766,-0.7375073628558495,0.651400904206474,-0.6514009042064688,"(-21.054336411709524, 26.643977796205867)",1,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False
3758,0.31187928977445817,-0.0010129525321847855,-0.710224103325768,0.7102241033257732,"(-22.804630830419924, 25.64730311600234)",0,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False
3759,1.6172149563197766,-0.3692601576940171,-0.8236928539534549,0.8236928539534601,"(-22.70889724084208, 21.729938557968858)",1,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False
3760,-1.21101232119508,-0.0010129525321847855,0.7648696548341609,-0.7648696548341556,"(-20.04568646336106, 19.401998934672072)",0,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False
3761,-1.5010869137607064,-0.0010129525321847855,-1.2775678564642021,1.2775678564642075,"(-22.60730148005664, 26.353565194515692)",1,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False
4288,0.166841993491645,0.7354814577914799,-1.1640991058365153,1.1640991058365207,"(-21.714085354585585, 26.082616278251326)",1,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False
3762,-1.6461242100435194,1.4719758681151445,-1.7314428589749495,1.7314428589749549,"(-17.811000714982494, 27.382295856440205)",0,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False
3763,0.8195098267643042,1.1037286629533123,0.7648696548341609,-0.7648696548341556,"(-18.529624338779378, 26.321445281967147)",0,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False
3764,1.182103067471337,1.8402230732769769,-1.504505357719576,1.504505357719581,"(-18.800356857977395, 19.75019431897753)",1,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False
3765,0.166841993491645,-0.0010129525321847855,0.42446340295110035,-0.42446340295109514,"(-17.67063324657873, 22.133002644016543)",0,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False
3766,1.0370657711885238,-0.0010129525321847855,-0.5967553526980812,0.5967553526980864,"(-21.04202715058579, 27.085884329247634)",0,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False
3768,-0.9209377286294537,0.36723425262964754,0.8783384054618477,-0.8783384054618425,"(-20.829976291900074, 19.193799247568023)",1,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False
3769,0.09432334535023841,-0.7375073628558495,1.445682158600282,-1.4456821586002766,"(-22.57700559638664, 20.155219293379023)",0,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True
3770,-0.4133071916396076,-0.0010129525321847855,0.08405715106803985,-0.0840571510680346,"(-20.967326866732883, 21.000713776776927)",0,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False
3771,0.166841993491645,-0.0010129525321847855,-1.3910366070918891,1.3910366070918943,"(-20.44672459974202, 28.180887553527143)",0,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False
3772,0.021804697208831835,-0.0010129525321847855,0.9918071560895345,-0.9918071560895293,"(-17.70402531061049, 22.074281908470233)",1,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False
3773,0.38439793791586474,-0.0010129525321847855,-1.6179741083472627,1.617974108347268,"(-20.050963108191922, 27.610897712951314)",0,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False
3774,0.6019538823400844,0.7354814577914799,-1.3910366070918891,1.3910366070918943,"(-21.68174753565156, 28.914690416858683)",0,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False
3775,-1.4285682656192997,-1.474001773179514,-1.0506303552088285,1.0506303552088339,"(-23.851674577963156, 28.309041442523117)",0,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True
3777,0.166841993491645,1.4719758681151445,-1.504505357719576,1.504505357719581,"(-19.158926700457776, 20.536228893006943)",1,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False
3778,-1.5010869137607064,-1.1057545680176817,1.445682158600282,-1.4456821586002766,"(-23.499448491462218, 26.416595101738945)",1,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False
3779,0.4569165860572713,-2.210496183503179,1.5591509092279687,-1.5591509092279636,"(-21.91556784701897, 26.886984861668637)",0,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False
3780,-0.1957512472153879,0.36723425262964754,0.42446340295110035,-0.42446340295109514,"(-21.423424076817604, 26.344217891470457)",1,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False
3781,1.8347709007439963,-0.3692601576940171,-1.504505357719576,1.504505357719581,"(-20.836487168319234, 27.657483331682435)",0,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False
3782,0.166841993491645,-0.0010129525321847855,-0.25634910081502066,0.25634910081502593,"(-19.226429982388392, 20.16949546374786)",0,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False
3783,-1.356049617477893,-0.3692601576940171,-1.1640991058365153,1.1640991058365207,"(-23.589309178447557, 19.9383997666851)",0,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True
3784,-2.1537547470333656,0.36723425262964754,-0.48328660207039437,0.4832866020703996,"(-17.943879703708074, 28.030571850480147)",0,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False
3786,0.7469911786228977,-1.8422489783413465,1.2187446573449083,-1.218744657344903,"(-18.36536294023421, 25.53130765164985)",1,False,True,False,False,False,True,False,False,False,False,True,True,False,True,False,False
3787,1.0370657711885238,-0.0010129525321847855,1.5591509092279687,-1.5591509092279636,"(-20.120569201366116, 25.842533859512073)",0,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False
3788,0.166841993491645,-1.8422489783413465,-0.710224103325768,0.7102241033257732,"(-20.928562807479494, 21.375894809589624)",0,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False
3789,0.674472530481491,1.4719758681151445,0.8783384054618477,-0.8783384054618425,"(-21.358035749948996, 19.689694106331174)",1,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False
3790,0.23936064163305157,-0.7375073628558495,0.19752590169572667,-0.19752590169572143,"(-18.540330237617514, 21.629279844598635)",0,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False
3791,0.4569165860572713,0.36723425262964754,1.445682158600282,-1.4456821586002766,"(-18.40420867021384, 19.61405854774292)",1,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False
3792,0.5294352341986779,1.1037286629533123,0.42446340295110035,-0.42446340295109514,"(-18.362952657619267, 27.292578892574426)",0,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False
3793,0.4569165860572713,-0.3692601576940171,-1.7314428589749495,1.7314428589749549,"(-20.485810048644083, 27.41409686214113)",1,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
3794,-0.4858258397810142,-2.578743388665011,0.9918071560895345,-0.9918071560895293,"(-22.572695197965906, 28.920538989568712)",0,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True
3796,-0.9934563767708603,-0.0010129525321847855,1.5591509092279687,-1.5591509092279636,"(-23.874247243133343, 25.66206251338599)",0,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False
3797,1.3271403637541501,1.4719758681151445,0.7648696548341609,-0.7648696548341556,"(-17.67895067824708, 25.083787290544347)",0,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False
3798,0.674472530481491,-0.3692601576940171,0.19752590169572667,-0.19752590169572143,"(-22.92360790196857, 27.81294898310196)",1,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False
3799,-0.26826989535679446,-0.0010129525321847855,-0.9371616045811417,0.937161604581147,"(-21.641772061288187, 27.51204404050906)",1,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False
4289,-0.1957512472153879,1.1037286629533123,-0.9371616045811417,0.937161604581147,"(-20.133089679542334, 27.108310321857537)",0,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False
3800,1.3271403637541501,-0.0010129525321847855,-1.504505357719576,1.504505357719581,"(-21.142967410806328, 19.206301246322226)",1,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False
3801,1.3271403637541501,0.36723425262964754,-1.504505357719576,1.504505357719581,"(-17.628523756094516, 26.938478887311646)",1,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False
3802,0.7469911786228977,0.7354814577914799,1.445682158600282,-1.4456821586002766,"(-18.382711144103716, 27.912675750788395)",1,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False
3803,2.414920085875249,0.7354814577914799,0.651400904206474,-0.6514009042064688,"(-18.702895697801527, 20.33427663497568)",1,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False
3804,0.7469911786228977,0.7354814577914799,0.7648696548341609,-0.7648696548341556,"(-22.767964343807996, 28.189946740732534)",0,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False
3806,-1.5010869137607064,-0.3692601576940171,1.1052759067172213,-1.1052759067172162,"(-23.09119227024532, 20.91926334039205)",1,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False
3807,0.5294352341986779,-0.0010129525321847855,0.8783384054618477,-0.8783384054618425,"(-19.925304997553315, 26.623320967224522)",0,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False
3808,1.4721776600369634,1.1037286629533123,-0.710224103325768,0.7102241033257732,"(-22.259392491973845, 27.93194972925989)",1,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False
3809,0.166841993491645,-0.0010129525321847855,-0.48328660207039437,0.4832866020703996,"(-23.03483451460761, 20.08193343674028)",0,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False
3810,0.23936064163305157,0.7354814577914799,0.42446340295110035,-0.42446340295109514,"(-20.361773374987994, 28.95270523902885)",1,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False
4290,-0.7759004323466405,-0.0010129525321847855,-1.2775678564642021,1.2775678564642075,"(-20.935838999465993, 23.199971832426684)",0,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False
3811,1.182103067471337,1.1037286629533123,0.42446340295110035,-0.42446340295109514,"(-23.971072794510796, 27.352147542110337)",0,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False
3812,-0.26826989535679446,-0.0010129525321847855,1.445682158600282,-1.4456821586002766,"(-20.630553693490583, 21.836845652481497)",0,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False
3813,0.5294352341986779,-0.0010129525321847855,-0.029411599559647,0.029411599559652238,"(-23.704616475892134, 24.643264305821795)",0,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False
3815,-1.7911615063263326,1.8402230732769769,1.2187446573449083,-1.218744657344903,"(-20.436865014765047, 28.91867345996293)",0,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False
3816,-0.7759004323466405,-2.210496183503179,0.3109946523234135,-0.3109946523234083,"(-20.14382967576257, 26.49565281116281)",0,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False
3817,0.021804697208831835,1.4719758681151445,-0.8236928539534549,0.8236928539534601,"(-21.764907881173947, 27.19275709983045)",0,False,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False
3818,-0.4858258397810142,-0.0010129525321847855,0.42446340295110035,-0.42446340295109514,"(-21.37336763809143, 23.768925066569444)",1,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False
3819,1.4721776600369634,0.7354814577914799,-1.6179741083472627,1.617974108347268,"(-17.538515855052726, 22.123319495444985)",1,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False
3820,-1.356049617477893,-0.0010129525321847855,-1.6179741083472627,1.617974108347268,"(-18.14527634029028, 22.371723167469302)",1,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False
3821,-1.7911615063263326,-0.7375073628558495,1.5591509092279687,-1.5591509092279636,"(-19.413364692758265, 27.1551184330626)",1,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False
3822,0.674472530481491,-0.7375073628558495,1.445682158600282,-1.4456821586002766,"(-23.441473093406742, 28.123356752320138)",0,False,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False
3823,-0.1957512472153879,1.8402230732769769,0.08405715106803985,-0.0840571510680346,"(-17.643885546852186, 21.226488546268396)",1,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False
3824,0.38439793791586474,-0.0010129525321847855,-0.8236928539534549,0.8236928539534601,"(-22.752899876514025, 20.973042317866074)",0,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False
3826,-0.9209377286294537,-0.0010129525321847855,-1.6179741083472627,1.617974108347268,"(-17.535653818305782, 27.90910399238634)",0,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False
3827,-1.6461242100435194,-0.7375073628558495,1.2187446573449083,-1.218744657344903,"(-20.120946842875686, 24.548420078172086)",1,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False
3828,0.166841993491645,-1.8422489783413465,-1.2775678564642021,1.2775678564642075,"(-21.497911658253386, 23.989546192219613)",0,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False
3829,0.23936064163305157,-0.0010129525321847855,-1.1640991058365153,1.1640991058365207,"(-19.633001922903155, 20.602776575616804)",1,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False
3830,-1.5736055619021128,-0.0010129525321847855,-0.14288035018733383,0.14288035018733908,"(-18.528402490595617, 24.96728497850697)",0,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False
3831,0.38439793791586474,-0.0010129525321847855,-1.2775678564642021,1.2775678564642075,"(-17.630936339438545, 20.05171966501976)",0,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False
3832,-1.1384936730536734,0.7354814577914799,-0.48328660207039437,0.4832866020703996,"(-21.457600850524244, 25.645317571652033)",1,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False
3833,-2.0087174507505523,-0.0010129525321847855,1.6726196598556555,-1.6726196598556504,"(-18.189117530810208, 28.858656552139713)",0,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False
3834,-0.34078854349820104,-0.3692601576940171,0.19752590169572667,-0.19752590169572143,"(-21.465170719340428, 23.602363297329518)",0,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True
3836,0.09432334535023841,-1.1057545680176817,-0.3698178514427075,0.36981785144271273,"(-20.325872944288765, 23.98719079172683)",1,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False
3837,0.166841993491645,-0.3692601576940171,-0.5967553526980812,0.5967553526980864,"(-18.530044211779373, 27.566116613712346)",0,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False
3838,-1.21101232119508,-0.0010129525321847855,1.1052759067172213,-1.1052759067172162,"(-20.08790056909727, 28.02053827530591)",1,False,True,False,False,False,True,False,False,False,False,True,True,False,True,False,False
3839,-1.4285682656192997,1.1037286629533123,-0.14288035018733383,0.14288035018733908,"(-20.485478523426636, 20.594416066392263)",0,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False
3840,0.5294352341986779,-1.1057545680176817,-0.3698178514427075,0.36981785144271273,"(-19.007581407077065, 21.708960941170858)",0,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False
3841,-0.5583444879224208,1.4719758681151445,-1.1640991058365153,1.1640991058365207,"(-21.34247591782929, 22.140813668121346)",0,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False
3842,0.09432334535023841,0.36723425262964754,1.1052759067172213,-1.1052759067172162,"(-18.8279489909796, 19.729374666511088)",1,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False
3843,-0.12323259907398132,0.7354814577914799,-0.48328660207039437,0.4832866020703996,"(-21.07404760978091, 26.841993691879566)",0,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False
3844,-0.7759004323466405,0.36723425262964754,0.3109946523234135,-0.3109946523234083,"(-17.768005873580172, 19.42200782513312)",1,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False
3846,-0.7033817842052339,1.1037286629533123,-0.14288035018733383,0.14288035018733908,"(-18.28538686561361, 24.76204490790007)",1,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False
3847,-1.4285682656192997,1.1037286629533123,0.3109946523234135,-0.3109946523234083,"(-18.348668343955307, 19.285174007465585)",0,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False
3848,1.0370657711885238,-0.3692601576940171,0.9918071560895345,-0.9918071560895293,"(-21.138419754712505, 24.7018255519478)",1,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False
3849,1.4721776600369634,1.1037286629533123,0.5379321535787872,-0.537932153578782,"(-23.505523979494907, 19.513287341956296)",0,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False
3850,0.8195098267643042,-0.3692601576940171,-0.9371616045811417,0.937161604581147,"(-18.28918068069409, 26.74960626326004)",1,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False
3851,-1.0659750249122668,-0.0010129525321847855,1.445682158600282,-1.4456821586002766,"(-23.712449752999614, 25.86578329490671)",1,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False
3852,0.4569165860572713,-0.0010129525321847855,-0.25634910081502066,0.25634910081502593,"(-17.587306072034828, 20.519649314326653)",1,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False
3853,1.689733604461183,-0.0010129525321847855,-0.710224103325768,0.7102241033257732,"(-23.606053025622906, 28.867728855948634)",1,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False
3854,-0.05071395093257474,-1.1057545680176817,1.2187446573449083,-1.218744657344903,"(-19.411014923185647, 22.732611694802916)",0,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False
3855,0.31187928977445817,-0.7375073628558495,-0.029411599559647,0.029411599559652238,"(-23.21538599788067, 28.437566932987913)",1,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False
3857,-1.4285682656192997,-0.0010129525321847855,0.5379321535787872,-0.537932153578782,"(-20.968322053326318, 19.38671936209286)",0,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False
3858,0.5294352341986779,0.7354814577914799,1.1052759067172213,-1.1052759067172162,"(-22.133920927302945, 22.268415116295632)",1,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False
3859,0.166841993491645,-1.1057545680176817,1.445682158600282,-1.4456821586002766,"(-23.697825214494713, 25.622033488494512)",0,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
3860,-1.2835309693364865,-1.474001773179514,-1.6179741083472627,1.617974108347268,"(-22.821192653598086, 23.90695988295079)",0,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False
3861,0.31187928977445817,-0.0010129525321847855,1.1052759067172213,-1.1052759067172162,"(-20.42890292843876, 26.590708979475806)",0,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False
3862,1.1095844193299305,-0.0010129525321847855,0.651400904206474,-0.6514009042064688,"(-20.977342144863606, 25.181963014157553)",0,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False
3863,0.7469911786228977,-1.8422489783413465,-1.1640991058365153,1.1640991058365207,"(-21.822763699982268, 25.46431869797172)",0,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False
3864,1.1095844193299305,0.7354814577914799,0.7648696548341609,-0.7648696548341556,"(-23.28780426883833, 27.400853192738335)",0,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False
3865,-0.05071395093257474,-1.474001773179514,0.5379321535787872,-0.537932153578782,"(-18.964019640829633, 20.795754792758466)",1,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False
3866,-0.1957512472153879,-0.3692601576940171,0.08405715106803985,-0.0840571510680346,"(-20.955228273831032, 20.547902317676503)",1,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False
3868,-0.848419080488047,0.36723425262964754,-0.8236928539534549,0.8236928539534601,"(-18.761344974418805, 24.68934530593634)",1,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False
3869,0.166841993491645,-0.3692601576940171,0.7648696548341609,-0.7648696548341556,"(-18.60669909308232, 27.755679401810113)",1,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False
3870,-0.12323259907398132,-0.3692601576940171,-0.3698178514427075,0.36981785144271273,"(-18.590392042091814, 20.886111823254844)",0,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False
3871,0.6019538823400844,-0.0010129525321847855,0.8783384054618477,-0.8783384054618425,"(-19.933992341173834, 21.46221689805189)",0,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False
3872,0.8920284749057108,-0.0010129525321847855,-0.5967553526980812,0.5967553526980864,"(-23.432470228982346, 22.367485161541055)",0,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False
3873,0.166841993491645,-0.0010129525321847855,0.8783384054618477,-0.8783384054618425,"(-19.03018354517344, 26.98476243722)",0,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False
3874,-0.12323259907398132,1.8402230732769769,0.08405715106803985,-0.0840571510680346,"(-19.623341698796338, 20.054318303438937)",0,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False
3875,-0.1957512472153879,-0.0010129525321847855,-0.3698178514427075,0.36981785144271273,"(-18.81777282633189, 19.79123055896606)",0,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False
3877,-0.5583444879224208,-0.7375073628558495,0.7648696548341609,-0.7648696548341556,"(-22.192358151097917, 20.30796572451396)",1,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False
3878,0.674472530481491,1.4719758681151445,1.5591509092279687,-1.5591509092279636,"(-23.276405686082885, 20.22559223739536)",0,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False
3879,-1.6461242100435194,-1.1057545680176817,-0.8236928539534549,0.8236928539534601,"(-22.275222905519147, 25.668385052664522)",0,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False
3880,0.8920284749057108,-1.1057545680176817,1.3322134079725951,-1.3322134079725898,"(-20.805611876616517, 22.07773883726276)",0,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False
3881,-0.1957512472153879,-0.0010129525321847855,-0.5967553526980812,0.5967553526980864,"(-19.04789694461946, 26.82262056889874)",1,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False
3882,-0.5583444879224208,-0.0010129525321847855,0.3109946523234135,-0.3109946523234083,"(-22.562055577907216, 26.34738585726699)",1,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False
3883,0.31187928977445817,-0.7375073628558495,-1.1640991058365153,1.1640991058365207,"(-22.86073615020218, 27.73076263022515)",0,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False
3884,-0.4858258397810142,1.4719758681151445,-1.2775678564642021,1.2775678564642075,"(-17.892841289383608, 22.40116783339196)",0,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False
